"","FullName","X","Gender","Country","Date","Competition","Round","Location","Apparatus","Rank","D_Score","E_Score","Penalty","Score","Year","Birth_Date","Active","type"
"957","FRANCERIES LEA",6158,"w","FRA","2023-06-04","2023 Tel Aviv World Challenge Cup","final","Tel Aviv, Israel","VT2",7,3.4,8.467,NA,11.867,2023,"9/7/04","Y","full team"
"958","FRANCERIES LEA",6155,"w","FRA","2023-06-04","2023 Tel Aviv World Challenge Cup","qual","Tel Aviv, Israel","BB",5,5.3,7.7,NA,13,2023,"9/7/04","Y","full team"
"959","FRANCERIES LEA",6156,"w","FRA","2023-06-04","2023 Tel Aviv World Challenge Cup","final","Tel Aviv, Israel","VT1",7,4.2,8.667,NA,12.867,2023,"9/7/04","Y","full team"
"960","FRANCERIES LEA",6157,"w","FRA","2023-06-04","2023 Tel Aviv World Challenge Cup","qual","Tel Aviv, Israel","VT1",6,4.2,9.033,NA,13.233,2023,"9/7/04","Y","full team"
"961","FRANCERIES LEA",6159,"w","FRA","2023-06-04","2023 Tel Aviv World Challenge Cup","qual","Tel Aviv, Israel","VT2",6,3.4,8.567,NA,11.967,2023,"9/7/04","Y","full team"
"962","FRIESS ALINE",5961,"w","FRA","2022-08-14","2022 Senior European Championships","qual","Munich, Germany","VT1",1,5.4,8.933,NA,14.333,2022,"7/5/03","Y","full team"
"963","FRIESS ALINE",5965,"w","FRA","2023-05-28","2023 Varna World Challenge Cup","qual","Varna, Bulgaria","UB",10,5.5,6.633,0,12.133,2023,"7/5/03","Y","full team"
"964","FRIESS ALINE",5962,"w","FRA","2022-08-14","2022 Senior European Championships","TeamFinal","Munich, Germany","VT1",3,5.4,8.833,NA,14.233,2022,"7/5/03","Y","full team"
"965","FRIESS ALINE",5963,"w","FRA","2022-08-14","2022 Senior European Championships","final","Munich, Germany","VT2",3,4.4,8.833,NA,13.233,2022,"7/5/03","Y","full team"
"966","FRIESS ALINE",5964,"w","FRA","2022-08-14","2022 Senior European Championships","qual","Munich, Germany","VT2",4,4.4,8.5,NA,12.9,2022,"7/5/03","Y","full team"
"967","FRIESS ALINE",5946,"w","FRA","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","AAfinal","Liverpool, England","BB",21,5.1,6.366,NA,11.466,2022,"7/5/03","Y","full team"
"968","FRIESS ALINE",5947,"w","FRA","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","BB",43,5.1,7.166,NA,12.266,2022,"7/5/03","Y","full team"
"969","FRIESS ALINE",5948,"w","FRA","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","AAfinal","Liverpool, England","FX",17,5.2,7.7,0.1,12.8,2022,"7/5/03","Y","full team"
"970","FRIESS ALINE",5949,"w","FRA","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","FX",28,5.3,7.8,NA,13.1,2022,"7/5/03","Y","full team"
"971","FRIESS ALINE",5950,"w","FRA","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","TeamFinal","Liverpool, England","FX",NA,5.1,6.9,NA,12,2022,"7/5/03","Y","full team"
"972","FRIESS ALINE",5951,"w","FRA","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","AAfinal","Liverpool, England","UB",18,5.3,7.7,NA,13,2022,"7/5/03","Y","full team"
"973","FRIESS ALINE",5952,"w","FRA","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","UB",34,5.3,7.933,NA,13.233,2022,"7/5/03","Y","full team"
"974","FRIESS ALINE",5953,"w","FRA","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","TeamFinal","Liverpool, England","UB",NA,5.3,7.666,NA,12.966,2022,"7/5/03","Y","full team"
"975","FRIESS ALINE",5954,"w","FRA","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","AAfinal","Liverpool, England","VT",23,4.4,8.6,NA,13,2022,"7/5/03","Y","full team"
"976","FRIESS ALINE",5955,"w","FRA","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT1",29,5.4,8.366,0.1,13.666,2022,"7/5/03","Y","full team"
"977","FRIESS ALINE",5956,"w","FRA","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT2",11,4.4,8.8,0.3,12.9,2022,"7/5/03","Y","full team"
"978","FRIESS ALINE",5957,"w","FRA","2022-08-14","2022 Senior European Championships","qual","Munich, Germany","BB",38,5.1,7.066,NA,12.166,2022,"7/5/03","Y","full team"
"979","FRIESS ALINE",5958,"w","FRA","2022-08-14","2022 Senior European Championships","qual","Munich, Germany","FX",17,4.9,7.9,NA,12.8,2022,"7/5/03","Y","full team"
"980","FRIESS ALINE",5959,"w","FRA","2022-08-14","2022 Senior European Championships","qual","Munich, Germany","UB",38,5.4,7.1,NA,12.5,2022,"7/5/03","Y","full team"
"981","FRIESS ALINE",5960,"w","FRA","2022-08-14","2022 Senior European Championships","TeamFinal","Munich, Germany","UB",13,5.5,7.766,NA,13.266,2022,"7/5/03","Y","full team"
"982","FRIESS ALINE",6216,"w","FRA","2022-03-29","2022 Varna World Challenge Cup","qual","Varna, Bulgaria","BB",1,5.4,7.95,NA,13.35,2022,"7/5/03","Y","full team"
"983","FRIESS ALINE",6217,"w","FRA","2022-03-29","2022 Varna World Challenge Cup","final","Varna, Bulgaria","FX",1,4.9,8.1,NA,13,2022,"7/5/03","Y","full team"
"984","FRIESS ALINE",6218,"w","FRA","2022-03-29","2022 Varna World Challenge Cup","qual","Varna, Bulgaria","FX",2,5,8.1,NA,13.1,2022,"7/5/03","Y","full team"
"985","FRIESS ALINE",6219,"w","FRA","2022-03-29","2022 Varna World Challenge Cup","final","Varna, Bulgaria","UB",1,5.6,7.85,NA,13.45,2022,"7/5/03","Y","full team"
"986","FRIESS ALINE",6220,"w","FRA","2022-03-29","2022 Varna World Challenge Cup","qual","Varna, Bulgaria","UB",1,5.6,8.1,NA,13.7,2022,"7/5/03","Y","full team"
"987","FRIESS ALINE",6221,"w","FRA","2022-03-29","2022 Varna World Challenge Cup","final","Varna, Bulgaria","VT1",1,5.4,8.75,0.3,13.85,2022,"7/5/03","Y","full team"
"988","FRIESS ALINE",6222,"w","FRA","2022-03-29","2022 Varna World Challenge Cup","qual","Varna, Bulgaria","VT1",2,5.4,8.65,0.3,13.75,2022,"7/5/03","Y","full team"
"989","FRIESS ALINE",6223,"w","FRA","2022-03-29","2022 Varna World Challenge Cup","final","Varna, Bulgaria","VT2",1,4.4,8.95,NA,13.35,2022,"7/5/03","Y","full team"
"990","FRIESS ALINE",6224,"w","FRA","2022-03-29","2022 Varna World Challenge Cup","qual","Varna, Bulgaria","VT2",2,4.4,8.85,NA,13.25,2022,"7/5/03","Y","full team"
"991","FRIESS ALINE",6213,"w","FRA","2022-09-25","2022 Paris World Challenge Cup","qual","Paris, France","UB",8,5.6,7.5,NA,13.1,2022,"7/5/03","Y","full team"
"992","FRIESS ALINE",6214,"w","FRA","2022-09-25","2022 Paris World Challenge Cup","final","Paris, France","UB",6,5.6,8,NA,13.6,2022,"7/5/03","Y","full team"
"993","FRIESS ALINE",6215,"w","FRA","2022-03-29","2022 Varna World Challenge Cup","final","Varna, Bulgaria","BB",3,5,7.55,0.1,12.45,2022,"7/5/03","Y","full team"
"994","GADIROVA JENNIFER",6236,"w","GBR","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","final","Liverpool, England","FX",7,5.3,7.966,0.1,13.166,2022,"10/3/04","Y","full team"
"995","GADIROVA JENNIFER",6237,"w","GBR","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","FX",8,5.3,8.3,NA,13.6,2022,"10/3/04","Y","full team"
"996","GADIROVA JENNIFER",6238,"w","GBR","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","TeamFinal","Liverpool, England","FX",NA,5.2,8.233,NA,13.433,2022,"10/3/04","Y","full team"
"997","GADIROVA JENNIFER",6239,"w","GBR","2022-03-27","2022 British Gymnastics Championships","final","Liverpool, England","BB",1,5.9,7.85,0,13.75,2022,"10/3/04","Y","full team"
"998","GADIROVA JENNIFER",6240,"w","GBR","2022-03-27","2022 British Gymnastics Championships","qual","Liverpool, England","BB",8,5.4,6.9,0.1,12.2,2022,"10/3/04","Y","full team"
"999","GADIROVA JENNIFER",6241,"w","GBR","2022-03-27","2022 British Gymnastics Championships","final","Liverpool, England","FX",2,5.3,8.65,0,13.95,2022,"10/3/04","Y","full team"
"1000","GADIROVA JENNIFER",6242,"w","GBR","2022-03-27","2022 British Gymnastics Championships","qual","Liverpool, England","FX",2,5.3,8.4,0,13.7,2022,"10/3/04","Y","full team"
"1001","GADIROVA JENNIFER",6243,"w","GBR","2022-03-27","2022 British Gymnastics Championships","final","Liverpool, England","UB",3,5.2,7.9,0,13.1,2022,"10/3/04","Y","full team"
"1002","GADIROVA JENNIFER",6244,"w","GBR","2022-03-27","2022 British Gymnastics Championships","qual","Liverpool, England","UB",5,5.2,8,0,13.2,2022,"10/3/04","Y","full team"
"1003","GADIROVA JENNIFER",6245,"w","GBR","2022-03-27","2022 British Gymnastics Championships","qual","Liverpool, England","VT1",6,4.2,9.05,0,13.25,2022,"10/3/04","Y","full team"
"1004","GADIROVA JENNIFER",6246,"w","GBR","2022-08-14","2022 Senior European Championships","qual","Munich, Germany","BB",16,5.5,7.4,NA,12.9,2022,"10/3/04","Y","full team"
"1005","GADIROVA JENNIFER",6247,"w","GBR","2022-08-14","2022 Senior European Championships","TeamFinal","Munich, Germany","BB",15,5.5,7,NA,12.5,2022,"10/3/04","Y","full team"
"1006","GADIROVA JENNIFER",6248,"w","GBR","2022-08-14","2022 Senior European Championships","final","Munich, Germany","FX",5,5.3,8.166,NA,13.466,2022,"10/3/04","Y","full team"
"1007","GADIROVA JENNIFER",6249,"w","GBR","2022-08-14","2022 Senior European Championships","qual","Munich, Germany","FX",6,5.3,8.233,NA,13.533,2022,"10/3/04","Y","full team"
"1008","GADIROVA JENNIFER",6250,"w","GBR","2022-08-14","2022 Senior European Championships","TeamFinal","Munich, Germany","FX",8,5.3,7.933,0.1,13.133,2022,"10/3/04","Y","full team"
"1009","GADIROVA JENNIFER",6251,"w","GBR","2023-03-26","2023 British Gymnastics Championships","qual","Liverpool, England","BB",12,4.5,7.55,0.1,11.95,2023,"10/3/04","Y","full team"
"1010","GADIROVA JENNIFER",6851,"w","GBR","2022-09-25","2022 Paris World Challenge Cup","qual","Paris, France","FX",3,5.2,8,0.1,13.1,2022,"10/3/04","Y","full team"
"1011","GADIROVA JENNIFER",6852,"w","GBR","2022-09-25","2022 Paris World Challenge Cup","final","Paris, France","FX",3,5.3,7.95,NA,13.25,2022,"10/3/04","Y","full team"
"1012","GADIROVA JENNIFER",6849,"w","GBR","2022-09-25","2022 Paris World Challenge Cup","qual","Paris, France","BB",5,5.5,7.4,NA,12.9,2022,"10/3/04","Y","full team"
"1013","GADIROVA JENNIFER",6850,"w","GBR","2022-09-25","2022 Paris World Challenge Cup","final","Paris, France","BB",4,5.7,7.75,NA,13.45,2022,"10/3/04","Y","full team"
"1014","GADIROVA JENNIFER",6855,"w","GBR","2022-09-25","2022 Paris World Challenge Cup","qual","Paris, France","VT2",17,3.6,8.65,2,10.25,2022,"10/3/04","Y","full team"
"1015","GADIROVA JENNIFER",6853,"w","GBR","2022-09-25","2022 Paris World Challenge Cup","qual","Paris, France","UB",9,4.9,8.05,NA,12.95,2022,"10/3/04","Y","full team"
"1016","GADIROVA JENNIFER",6854,"w","GBR","2022-09-25","2022 Paris World Challenge Cup","qual","Paris, France","VT1",17,4.2,8.7,NA,12.9,2022,"10/3/04","Y","full team"
"1017","GADIROVA JESSICA",6253,"w","GBR","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","BB",18,5.4,7.533,NA,12.933,2022,"10/3/04","Y","full team"
"1018","GADIROVA JESSICA",6252,"w","GBR","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","AAfinal","Liverpool, England","BB",2,5.7,8.033,NA,13.733,2022,"10/3/04","Y","full team"
"1019","GADIROVA JESSICA",6261,"w","GBR","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","AAfinal","Liverpool, England","VT",10,5,8.933,0.1,13.833,2022,"10/3/04","Y","full team"
"1020","GADIROVA JESSICA",6262,"w","GBR","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","TeamFinal","Liverpool, England","VT",NA,5,9.2,NA,14.2,2022,"10/3/04","Y","full team"
"1021","GADIROVA JESSICA",6263,"w","GBR","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT1",6,5,9.4,NA,14.4,2022,"10/3/04","Y","full team"
"1022","GADIROVA JESSICA",6264,"w","GBR","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT2",5,4.8,9.2,NA,14,2022,"10/3/04","Y","full team"
"1023","GADIROVA JESSICA",6265,"w","GBR","2022-03-27","2022 British Gymnastics Championships","final","Liverpool, England","BB",2,5.8,7.75,0,13.55,2022,"10/3/04","Y","full team"
"1024","GADIROVA JESSICA",6266,"w","GBR","2022-03-27","2022 British Gymnastics Championships","qual","Liverpool, England","BB",2,6,7.3,0,13.3,2022,"10/3/04","Y","full team"
"1025","GADIROVA JESSICA",6254,"w","GBR","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","AAfinal","Liverpool, England","FX",1,6,8.4,NA,14.4,2022,"10/3/04","Y","full team"
"1026","GADIROVA JESSICA",6255,"w","GBR","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","final","Liverpool, England","FX",1,6,8.2,NA,14.2,2022,"10/3/04","Y","full team"
"1027","GADIROVA JESSICA",6256,"w","GBR","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","FX",3,5.9,8.3,0.1,14.1,2022,"10/3/04","Y","full team"
"1028","GADIROVA JESSICA",6257,"w","GBR","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","TeamFinal","Liverpool, England","FX",NA,5.9,8.366,NA,14.266,2022,"10/3/04","Y","full team"
"1029","GADIROVA JESSICA",6258,"w","GBR","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","AAfinal","Liverpool, England","UB",13,5.6,7.633,NA,13.233,2022,"10/3/04","Y","full team"
"1030","GADIROVA JESSICA",6259,"w","GBR","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","UB",40,5.6,7.566,NA,13.166,2022,"10/3/04","Y","full team"
"1031","GADIROVA JESSICA",6260,"w","GBR","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","TeamFinal","Liverpool, England","UB",NA,5.6,7.2,NA,12.8,2022,"10/3/04","Y","full team"
"1032","GADIROVA JESSICA",6274,"w","GBR","2022-03-27","2022 British Gymnastics Championships","qual","Liverpool, England","VT2",2,4.8,8.7,0.1,13.6,2022,"10/3/04","Y","full team"
"1033","GADIROVA JESSICA",6275,"w","GBR","2022-08-14","2022 Senior European Championships","qual","Munich, Germany","BB",37,5.3,6.933,NA,12.233,2022,"10/3/04","Y","full team"
"1034","GADIROVA JESSICA",6276,"w","GBR","2022-08-14","2022 Senior European Championships","final","Munich, Germany","FX",1,5.7,8.3,NA,14,2022,"10/3/04","Y","full team"
"1035","GADIROVA JESSICA",6277,"w","GBR","2022-08-14","2022 Senior European Championships","qual","Munich, Germany","FX",2,5.6,8.166,NA,13.766,2022,"10/3/04","Y","full team"
"1036","GADIROVA JESSICA",6278,"w","GBR","2022-08-14","2022 Senior European Championships","TeamFinal","Munich, Germany","FX",5,5.7,7.833,0.3,13.233,2022,"10/3/04","Y","full team"
"1037","GADIROVA JESSICA",6279,"w","GBR","2022-08-14","2022 Senior European Championships","qual","Munich, Germany","UB",29,5.7,7.133,NA,12.833,2022,"10/3/04","Y","full team"
"1038","GADIROVA JESSICA",6267,"w","GBR","2022-03-27","2022 British Gymnastics Championships","final","Liverpool, England","FX",1,5.8,8.8,0,14.6,2022,"10/3/04","Y","full team"
"1039","GADIROVA JESSICA",6268,"w","GBR","2022-03-27","2022 British Gymnastics Championships","qual","Liverpool, England","FX",1,5.7,8.35,0,14.05,2022,"10/3/04","Y","full team"
"1040","GADIROVA JESSICA",6269,"w","GBR","2022-03-27","2022 British Gymnastics Championships","final","Liverpool, England","UB",4,5.3,7.6,0,12.9,2022,"10/3/04","Y","full team"
"1041","GADIROVA JESSICA",6270,"w","GBR","2022-03-27","2022 British Gymnastics Championships","qual","Liverpool, England","UB",4,5.3,7.95,0,13.25,2022,"10/3/04","Y","full team"
"1042","GADIROVA JESSICA",6271,"w","GBR","2022-03-27","2022 British Gymnastics Championships","final","Liverpool, England","VT1",1,5,9.1,0,14.1,2022,"10/3/04","Y","full team"
"1043","GADIROVA JESSICA",6272,"w","GBR","2022-03-27","2022 British Gymnastics Championships","qual","Liverpool, England","VT1",2,5,9.05,0,14.05,2022,"10/3/04","Y","full team"
"1044","GADIROVA JESSICA",6273,"w","GBR","2022-03-27","2022 British Gymnastics Championships","final","Liverpool, England","VT2",1,4.8,8.9,0,13.7,2022,"10/3/04","Y","full team"
"1045","GADIROVA JESSICA",6287,"w","GBR","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","TeamFinal","Antwerp, Belgium","FX",NA,6.2,8.333,NA,14.533,2023,"10/3/04","Y","full team"
"1046","GADIROVA JESSICA",6288,"w","GBR","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","UB",18,5.6,8.166,NA,13.766,2023,"10/3/04","Y","full team"
"1047","GADIROVA JESSICA",6289,"w","GBR","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","TeamFinal","Antwerp, Belgium","UB",NA,5.6,8.1,NA,13.7,2023,"10/3/04","Y","full team"
"1048","GADIROVA JESSICA",6290,"w","GBR","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","TeamFinal","Antwerp, Belgium","VT",NA,5.6,7.7,0.3,13,2023,"10/3/04","Y","full team"
"1049","GADIROVA JESSICA",6291,"w","GBR","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","VT1",4,5.6,9.1,0.1,14.6,2023,"10/3/04","Y","full team"
"1050","GADIROVA JESSICA",6292,"w","GBR","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","VT2",4,5,9.233,NA,14.233,2023,"10/3/04","Y","full team"
"1051","GADIROVA JESSICA",6293,"w","GBR","2023-03-26","2023 British Gymnastics Championships","final","Liverpool, England","BB",2,5,8.65,0,13.65,2023,"10/3/04","Y","full team"
"1052","GADIROVA JESSICA",6294,"w","GBR","2023-03-26","2023 British Gymnastics Championships","qual","Liverpool, England","BB",4,5,7.8,0,12.8,2023,"10/3/04","Y","full team"
"1053","GADIROVA JESSICA",6295,"w","GBR","2023-03-26","2023 British Gymnastics Championships","final","Liverpool, England","UB",4,5.7,8.5,0,14.2,2023,"10/3/04","Y","full team"
"1054","GADIROVA JESSICA",6296,"w","GBR","2023-03-26","2023 British Gymnastics Championships","qual","Liverpool, England","UB",4,5.7,7.8,0,13.5,2023,"10/3/04","Y","full team"
"1055","GADIROVA JESSICA",6297,"w","GBR","2023-04-16","2023 Senior European Championships","AAfinal","Antalya, Turkey","BB",2,5.7,7.833,NA,13.533,2023,"10/3/04","Y","full team"
"1056","GADIROVA JESSICA",6298,"w","GBR","2023-04-16","2023 Senior European Championships","final","Antalya, Turkey","BB",7,5.4,6.766,NA,12.166,2023,"10/3/04","Y","full team"
"1057","GADIROVA JESSICA",6299,"w","GBR","2023-04-16","2023 Senior European Championships","qual","Antalya, Turkey","BB",1,5.8,7.8,NA,13.6,2023,"10/3/04","Y","full team"
"1058","GADIROVA JESSICA",6300,"w","GBR","2023-04-16","2023 Senior European Championships","AAfinal","Antalya, Turkey","FX",1,5.8,8.133,NA,13.933,2023,"10/3/04","Y","full team"
"1059","GADIROVA JESSICA",6301,"w","GBR","2023-04-16","2023 Senior European Championships","final","Antalya, Turkey","FX",1,5.8,8.2,NA,14,2023,"10/3/04","Y","full team"
"1060","GADIROVA JESSICA",6302,"w","GBR","2023-04-16","2023 Senior European Championships","qual","Antalya, Turkey","FX",1,5.8,8.1,NA,13.9,2023,"10/3/04","Y","full team"
"1061","GADIROVA JESSICA",6303,"w","GBR","2023-04-16","2023 Senior European Championships","AAfinal","Antalya, Turkey","UB",7,5.7,7.766,NA,13.466,2023,"10/3/04","Y","full team"
"1062","GADIROVA JESSICA",6304,"w","GBR","2023-04-16","2023 Senior European Championships","qual","Antalya, Turkey","UB",12,5.6,8.266,NA,13.866,2023,"10/3/04","Y","full team"
"1063","GADIROVA JESSICA",6305,"w","GBR","2023-04-16","2023 Senior European Championships","AAfinal","Antalya, Turkey","VT1",2,5,9.1,NA,14.1,2023,"10/3/04","Y","full team"
"1064","GADIROVA JESSICA",6306,"w","GBR","2023-04-16","2023 Senior European Championships","qual","Antalya, Turkey","VT1",2,5,9.2,NA,14.2,2023,"10/3/04","Y","full team"
"1065","GADIROVA JESSICA",6280,"w","GBR","2022-08-14","2022 Senior European Championships","qual","Munich, Germany","VT1",5,5,8.866,NA,13.866,2022,"10/3/04","Y","full team"
"1066","GADIROVA JESSICA",6281,"w","GBR","2022-08-14","2022 Senior European Championships","TeamFinal","Munich, Germany","VT1",6,5,9,NA,14,2022,"10/3/04","Y","full team"
"1067","GADIROVA JESSICA",6282,"w","GBR","2022-08-14","2022 Senior European Championships","final","Munich, Germany","VT2",5,4.2,8.6,NA,12.8,2022,"10/3/04","Y","full team"
"1068","GADIROVA JESSICA",6283,"w","GBR","2022-08-14","2022 Senior European Championships","qual","Munich, Germany","VT2",2,4.8,8.733,NA,13.533,2022,"10/3/04","Y","full team"
"1069","GADIROVA JESSICA",6284,"w","GBR","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","BB",7,5.8,8.2,NA,14,2023,"10/3/04","Y","full team"
"1070","GADIROVA JESSICA",6285,"w","GBR","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","TeamFinal","Antwerp, Belgium","BB",NA,5.6,7.933,NA,13.533,2023,"10/3/04","Y","full team"
